LocusID;stratum;Braker;Maker 1;Maker 2;Maker 3
AT1G28250;Embryophyta;1;1;1;1
AT1G78895;Embryophyta;1;0;0;0
AT2G39890;Embryophyta;0;1;1;1
AT2G39890;Embryophyta;0;1;1;1
AT2G33570;Embryophyta;1;1;1;1
AT5G57700;Embryophyta;1;1;1;1
AT5G57700;Embryophyta;1;1;1;1
AT5G57700;Embryophyta;1;1;1;1
AT5G57700;Embryophyta;1;1;1;1
AT3G26600;Embryophyta;1;1;1;1
AT5G37480;Embryophyta;1;1;1;0
AT3G19370;Embryophyta;1;1;1;1
AT3G19370;Embryophyta;1;1;1;1
AT3G19370;Embryophyta;1;1;1;1
AT3G09000;Embryophyta;1;1;1;1
AT3G14280;Embryophyta;1;1;1;1
AT5G26330;Embryophyta;1;1;1;1
AT5G59450;Embryophyta;1;0;1;1
AT2G44820;Embryophyta;1;1;1;1
AT2G44820;Embryophyta;1;1;1;1
AT5G43070;Embryophyta;1;1;1;1
AT4G28210;Embryophyta;1;1;1;1
AT3G12350;Embryophyta;1;1;1;1
AT3G12350;Embryophyta;1;1;1;1
AT2G36470;Embryophyta;1;1;1;1
AT3G15510;Embryophyta;1;1;1;1
AT1G65020;Embryophyta;1;1;1;1
AT3G11590;Embryophyta;1;1;1;1
AT4G23790;Embryophyta;1;1;1;1
AT1G56423;Embryophyta;1;0;1;0
AT5G05230;Embryophyta;1;0;1;1
AT1G75240;Embryophyta;1;1;1;1
AT5G07870;Embryophyta;1;0;1;1
AT1G75710;Embryophyta;1;1;1;1
AT3G14180;Embryophyta;1;0;0;0
AT2G36050;Embryophyta;1;1;1;1
AT5G22450;Embryophyta;0;1;1;0
AT1G51360;Embryophyta;1;0;1;1
AT1G29690;Embryophyta;1;0;1;1
AT5G17160;Embryophyta;1;1;1;1
AT4G18890;Embryophyta;1;1;1;1
AT4G23885;Embryophyta;1;1;1;1
AT3G29375;Embryophyta;1;1;1;1
AT3G29375;Embryophyta;1;1;1;1
AT5G08660;Embryophyta;1;1;1;1
AT2G01930;Embryophyta;1;0;0;0
AT2G01930;Embryophyta;1;0;0;0
AT5G20680;Embryophyta;1;1;1;0
AT5G20680;Embryophyta;1;1;1;0
AT5G20680;Embryophyta;1;1;1;0
AT1G47310;Embryophyta;1;1;1;1
AT2G23680;Embryophyta;1;1;1;1
AT2G23680;Embryophyta;1;1;1;1
AT4G01090;Embryophyta;1;1;1;1
AT5G62650;Embryophyta;1;1;1;1
AT1G04550;Embryophyta;1;1;1;1
AT1G04550;Embryophyta;1;1;1;1
AT3G52860;Embryophyta;1;1;1;1
AT4G11300;Embryophyta;1;1;1;1
AT1G26470;Embryophyta;1;1;1;1
AT4G10140;Embryophyta;1;1;1;1
AT2G18630;Embryophyta;1;1;1;1
AT1G80890;Embryophyta;1;1;1;1
AT3G24760;Embryophyta;1;0;0;0
AT2G35736;Embryophyta;0;0;0;0
AT2G35736;Embryophyta;0;0;0;0
AT1G30200;Embryophyta;1;1;1;1
AT1G30200;Embryophyta;1;1;1;1
AT1G16790;Embryophyta;1;1;1;1
AT2G46080;Embryophyta;1;1;1;1
AT1G62330;Embryophyta;0;1;1;1
AT4G16880;Embryophyta;1;0;1;1
AT1G51950;Embryophyta;1;1;1;1
AT2G35900;Embryophyta;1;1;1;1
AT2G15280;Embryophyta;1;1;1;1
AT1G52770;Embryophyta;1;1;1;1
AT5G18020;Embryophyta;1;0;0;0
AT1G01180;Embryophyta;1;1;1;1
AT1G75180;Embryophyta;1;1;1;1
AT1G75180;Embryophyta;1;1;1;1
AT1G75180;Embryophyta;1;1;1;1
AT5G66770;Embryophyta;1;1;1;1
AT2G40815;Embryophyta;0;1;1;1
AT1G77630;Embryophyta;1;1;1;1
AT5G64930;Embryophyta;1;1;1;1
AT1G01440;Embryophyta;1;0;0;0
AT3G05270;Embryophyta;1;0;0;0
AT3G05270;Embryophyta;1;0;0;0
AT1G53450;Embryophyta;1;0;1;1
AT1G53450;Embryophyta;1;0;1;1
AT3G25120;Embryophyta;1;0;1;0
AT5G22350;Embryophyta;1;1;1;1
AT3G03880;Embryophyta;1;1;1;1
AT1G79660;Embryophyta;1;1;1;1
AT1G34320;Embryophyta;1;1;1;1
AT3G18380;Embryophyta;1;1;1;1
AT3G18380;Embryophyta;1;1;1;1
AT3G18380;Embryophyta;1;1;1;1
AT1G18620;Embryophyta;1;1;1;1
AT1G18620;Embryophyta;1;1;1;1
AT4G33550;Embryophyta;1;1;1;1
AT1G60670;Embryophyta;1;1;0;1
AT1G78700;Embryophyta;1;1;1;1
AT1G03495;Embryophyta;1;0;1;0
AT2G02790;Embryophyta;1;1;1;1
AT1G02110;Embryophyta;1;1;1;0
AT2G39950;Embryophyta;0;1;1;1
AT2G39950;Embryophyta;0;1;1;1
AT5G15880;Embryophyta;1;0;1;0
AT1G29450;Embryophyta;1;0;0;1
AT5G21070;Embryophyta;1;0;0;0
AT3G47833;Embryophyta;1;1;1;1
AT2G33550;Embryophyta;1;1;1;1
AT3G12950;Embryophyta;1;1;1;1
AT4G29310;Embryophyta;1;1;1;1
AT5G52430;Embryophyta;1;1;1;1
AT2G37120;Embryophyta;1;1;1;1
AT4G40045;Embryophyta;1;0;1;1
AT4G17880;Embryophyta;1;0;1;0
AT1G64385;Embryophyta;1;1;1;1
AT1G03940;Embryophyta;1;0;1;1
AT4G37590;Embryophyta;1;1;1;1
AT5G62570;Embryophyta;1;0;1;1
AT5G62570;Embryophyta;1;0;1;1
AT2G32980;Embryophyta;1;1;1;1
AT5G49710;Embryophyta;1;1;1;1
AT5G39360;Embryophyta;1;1;1;1
AT4G25520;Embryophyta;1;1;1;1
AT3G02250;Embryophyta;1;1;1;1
AT5G65540;Embryophyta;1;1;1;1
AT3G23840;Embryophyta;1;1;0;1
AT5G46490;Embryophyta;1;1;0;0
AT5G46490;Embryophyta;1;1;0;0
AT2G16900;Embryophyta;1;1;1;0
AT2G35230;Embryophyta;1;1;1;1
AT4G27750;Embryophyta;1;1;1;1
AT2G38640;Embryophyta;1;1;1;1
AT1G75400;Embryophyta;1;1;1;1
AT1G63090;Embryophyta;1;1;1;1
AT1G20830;Embryophyta;1;1;0;1
AT1G15910;Embryophyta;1;1;1;1
AT2G42760;Embryophyta;1;0;0;0
AT1G31350;Embryophyta;1;1;1;1
AT1G21610;Embryophyta;1;1;1;1
AT1G21610;Embryophyta;1;1;1;1
AT1G21610;Embryophyta;1;1;1;1
AT4G23980;Embryophyta;1;1;1;1
AT4G23980;Embryophyta;1;1;1;1
AT3G60410;Embryophyta;1;1;1;1
AT3G60410;Embryophyta;1;1;1;1
AT3G60410;Embryophyta;1;1;1;1
AT1G19680;Embryophyta;1;1;1;1
AT1G66250;Embryophyta;1;1;0;1
AT5G28830;Embryophyta;1;1;1;1
AT5G55640;Embryophyta;1;0;1;0
AT2G06010;Embryophyta;1;1;1;1
AT4G27620;Embryophyta;1;1;1;1
AT4G27620;Embryophyta;1;1;1;1
AT5G01610;Embryophyta;1;1;1;1
AT1G08315;Embryophyta;1;1;0;1
AT3G11880;Embryophyta;1;0;0;1
AT1G05710;Embryophyta;1;1;1;0
AT1G05710;Embryophyta;1;1;1;0
AT1G05710;Embryophyta;1;1;1;0
AT1G05710;Embryophyta;1;1;1;0
AT1G05710;Embryophyta;1;1;1;0
AT1G09700;Embryophyta;1;1;1;0
AT1G26580;Embryophyta;1;1;1;1
AT3G27270;Embryophyta;1;1;1;1
AT4G02360;Embryophyta;1;0;1;1
AT1G53380;Embryophyta;1;1;1;1
AT1G53380;Embryophyta;1;1;1;1
AT1G53380;Embryophyta;1;1;1;1
AT2G37450;Embryophyta;1;1;0;1
AT2G37450;Embryophyta;1;1;0;1
AT5G01090;Embryophyta;1;1;1;1
AT2G27090;Embryophyta;1;1;1;1
AT3G61670;Embryophyta;1;1;1;1
AT5G66230;Embryophyta;1;1;1;1
AT5G66230;Embryophyta;1;1;1;1
AT2G21500;Embryophyta;1;1;1;1
AT2G21500;Embryophyta;1;1;1;1
AT4G02800;Embryophyta;1;1;1;1
AT3G60850;Embryophyta;1;1;1;1
AT3G29090;Embryophyta;1;1;1;1
AT1G77920;Embryophyta;1;1;1;1
AT3G16200;Embryophyta;1;1;1;1
AT3G04510;Embryophyta;1;1;1;1
AT4G34770;Embryophyta;1;0;1;1
AT3G10500;Embryophyta;1;1;1;1
AT1G26450;Embryophyta;1;1;1;1
AT2G36400;Embryophyta;1;1;1;1
AT5G08430;Embryophyta;1;0;1;1
AT2G27500;Embryophyta;1;1;1;1
AT2G27500;Embryophyta;1;1;1;1
AT2G27500;Embryophyta;1;1;1;1
AT5G19110;Embryophyta;1;1;1;1
AT5G01840;Embryophyta;1;0;0;0
AT5G13460;Embryophyta;1;1;1;1
AT5G15580;Embryophyta;1;1;1;1
AT3G26000;Embryophyta;1;1;1;1
AT5G46700;Embryophyta;1;1;1;1
AT1G66840;Embryophyta;1;0;0;0
AT4G01460;Embryophyta;1;1;1;1
AT5G52510;Embryophyta;1;1;1;1
AT5G60970;Embryophyta;1;1;1;1
AT1G70230;Embryophyta;1;1;1;1
AT5G65640;Embryophyta;1;1;1;1
AT5G65640;Embryophyta;1;1;1;1
AT1G27850;Embryophyta;1;1;1;1
AT5G62550;Embryophyta;1;1;1;0
AT3G09490;Embryophyta;1;0;1;1
AT4G08290;Embryophyta;1;1;0;1
AT4G08290;Embryophyta;1;1;0;1
AT5G44670;Embryophyta;1;1;1;1
AT3G55560;Embryophyta;1;1;1;1
AT4G27020;Embryophyta;1;1;1;1
AT5G41100;Embryophyta;1;1;1;1
AT5G41100;Embryophyta;1;1;1;1
AT2G16890;Embryophyta;1;1;1;1
AT2G42400;Embryophyta;1;1;1;1
AT5G09270;Embryophyta;1;1;1;1
AT5G09270;Embryophyta;1;1;1;1
AT3G52900;Embryophyta;1;1;0;0
AT1G22140;Embryophyta;1;1;1;1
AT3G53540;Embryophyta;1;1;0;0
AT1G65032;Embryophyta;0;0;1;0
AT3G59910;Embryophyta;1;1;1;1
AT4G02880;Embryophyta;1;1;1;1
AT4G02880;Embryophyta;1;1;1;1
AT5G65210;Embryophyta;1;0;1;1
AT5G65210;Embryophyta;1;0;1;1
AT5G65210;Embryophyta;1;0;1;1
AT5G65210;Embryophyta;1;0;1;1
AT5G65210;Embryophyta;1;0;1;1
AT5G65210;Embryophyta;1;0;1;1
AT3G13650;Embryophyta;1;1;1;1
AT4G00440;Embryophyta;1;1;1;1
AT4G00440;Embryophyta;1;1;1;1
AT4G00440;Embryophyta;1;1;1;1
AT3G11030;Embryophyta;1;1;0;0
AT3G60900;Embryophyta;1;1;1;1
AT5G06050;Embryophyta;1;1;1;1
AT4G27610;Embryophyta;1;0;1;1
AT4G27610;Embryophyta;1;0;1;1
AT4G27610;Embryophyta;1;0;1;1
AT3G19150;Embryophyta;1;1;1;1
AT4G38490;Embryophyta;1;1;1;1
AT3G52070;Embryophyta;1;1;1;1
AT3G52070;Embryophyta;1;1;1;1
AT5G59920;Embryophyta;1;0;0;0
AT3G52910;Embryophyta;1;1;1;1
AT4G28310;Embryophyta;1;1;1;1
AT3G18295;Embryophyta;1;1;0;1
AT1G73730;Embryophyta;1;1;1;1
AT4G35240;Embryophyta;1;1;1;1
AT4G35240;Embryophyta;1;1;1;1
AT5G66560;Embryophyta;1;1;1;1
AT4G25690;Embryophyta;1;0;1;0
AT4G25690;Embryophyta;1;0;1;0
AT3G06760;Embryophyta;1;1;1;1
AT3G06760;Embryophyta;1;1;1;1
AT4G14750;Embryophyta;1;1;1;1
AT2G14530;Embryophyta;1;1;1;1
AT3G62330;Embryophyta;1;1;0;0
AT1G73350;Embryophyta;1;1;1;1
AT1G73350;Embryophyta;1;1;1;1
AT1G73350;Embryophyta;1;1;1;1
AT1G65320;Embryophyta;1;1;1;1
AT1G12320;Embryophyta;1;1;1;1
AT3G05570;Embryophyta;1;1;0;1
AT1G50420;Embryophyta;1;1;0;0
AT3G50650;Embryophyta;1;1;1;1
AT1G57540;Embryophyta;0;1;1;1
AT1G57540;Embryophyta;0;1;1;1
AT1G57540;Embryophyta;0;1;1;1
AT3G06150;Embryophyta;1;1;1;1
AT5G35570;Embryophyta;1;1;1;1
AT3G06570;Embryophyta;1;0;0;0
AT3G49290;Embryophyta;1;1;1;1
AT3G49290;Embryophyta;1;1;1;1
AT1G54020;Embryophyta;1;1;1;1
AT1G54020;Embryophyta;1;1;1;1
AT5G13970;Embryophyta;1;1;1;1
AT4G23060;Embryophyta;1;1;1;1
AT1G23330;Embryophyta;1;1;1;1
AT3G05700;Embryophyta;1;1;1;1
AT2G01610;Embryophyta;1;0;0;0
AT3G50800;Embryophyta;1;0;1;1
AT3G58070;Embryophyta;1;1;1;1
AT3G50340;Embryophyta;1;0;1;0
AT5G08750;Embryophyta;1;1;1;0
AT5G08750;Embryophyta;1;1;1;0
AT5G08750;Embryophyta;1;1;1;0
AT1G69890;Embryophyta;1;0;0;1
AT2G22475;Embryophyta;1;0;1;1
AT4G37240;Embryophyta;1;1;0;1
AT3G15040;Embryophyta;1;0;1;1
AT5G14280;Embryophyta;1;0;1;0
AT3G53370;Embryophyta;1;1;0;1
AT3G07565;Embryophyta;1;1;1;1
AT4G26965;Embryophyta;1;0;1;0
AT5G66290;Embryophyta;1;0;1;1
AT2G01080;Embryophyta;1;1;1;1
AT2G33990;Embryophyta;1;1;1;1
AT4G02560;Embryophyta;1;1;1;1
AT4G02560;Embryophyta;1;1;1;1
AT5G16180;Embryophyta;1;1;0;1
AT5G18080;Embryophyta;1;0;0;0
AT1G07530;Embryophyta;1;1;1;1
AT4G01580;Embryophyta;1;1;1;1
AT5G07940;Embryophyta;0;1;1;1
AT5G07940;Embryophyta;0;1;1;1
AT5G07940;Embryophyta;0;1;1;1
AT4G31820;Embryophyta;1;1;1;0
AT1G06149;Embryophyta;0;0;0;0
AT5G03190;Embryophyta;1;1;1;1
AT5G03190;Embryophyta;1;1;1;1
AT1G29951;Embryophyta;1;1;1;1
AT1G29951;Embryophyta;1;1;1;1
AT4G36030;Embryophyta;1;1;1;1
AT5G12440;Embryophyta;1;1;1;1
AT5G12440;Embryophyta;1;1;1;1
AT5G12440;Embryophyta;1;1;1;1
AT4G36110;Embryophyta;1;1;1;1
AT1G71310;Embryophyta;1;0;1;0
AT1G71310;Embryophyta;1;0;1;0
AT1G71310;Embryophyta;1;0;1;0
AT3G29280;Embryophyta;1;1;1;1
AT1G55170;Embryophyta;1;1;1;1
AT2G30120;Embryophyta;1;1;1;1
AT2G30120;Embryophyta;1;1;1;1
AT1G47580;Embryophyta;1;0;1;1
AT5G47830;Embryophyta;1;1;1;0
AT5G47830;Embryophyta;1;1;1;0
AT5G54060;Embryophyta;1;1;1;1
AT1G18400;Embryophyta;1;1;1;1
AT3G48550;Embryophyta;1;1;1;1
AT4G13160;Embryophyta;1;1;1;1
AT1G11905;Embryophyta;1;1;1;1
AT1G11905;Embryophyta;1;1;1;1
AT1G30320;Embryophyta;1;1;1;1
AT5G41920;Embryophyta;1;1;1;1
AT5G22290;Embryophyta;1;1;1;0
AT4G27240;Embryophyta;1;1;1;1
AT4G17670;Embryophyta;1;1;1;1
AT1G30755;Embryophyta;1;1;1;1
AT1G53460;Embryophyta;1;1;1;1
AT5G25590;Embryophyta;1;1;1;1
AT3G10572;Embryophyta;1;1;1;1
AT1G55820;Embryophyta;1;1;1;1
AT3G52290;Embryophyta;1;1;1;0
AT1G49510;Embryophyta;1;1;1;1
AT3G06660;Embryophyta;1;1;1;1
AT1G47900;Embryophyta;1;1;1;1
AT1G47900;Embryophyta;1;1;1;1
AT4G29360;Embryophyta;1;1;1;1
AT4G29360;Embryophyta;1;1;1;1
AT5G58600;Embryophyta;1;1;1;1
AT5G58600;Embryophyta;1;1;1;1
AT4G22320;Embryophyta;1;0;1;0
AT4G22320;Embryophyta;1;0;1;0
AT1G15430;Embryophyta;1;1;0;1
AT1G15430;Embryophyta;1;1;0;1
AT3G24490;Embryophyta;1;0;0;0
AT3G26910;Embryophyta;1;1;1;1
AT3G26910;Embryophyta;1;1;1;1
AT3G62390;Embryophyta;1;1;1;0
AT2G30280;Embryophyta;1;1;1;1
AT3G19850;Embryophyta;1;1;1;1
AT5G54920;Embryophyta;1;1;1;1
AT5G54920;Embryophyta;1;1;1;1
AT3G22104;Embryophyta;1;1;1;1
AT5G23570;Embryophyta;1;1;1;1
AT5G67540;Embryophyta;1;1;1;1
AT5G67540;Embryophyta;1;1;1;1
AT4G01026;Embryophyta;1;1;1;1
AT3G14900;Embryophyta;1;1;1;1
AT3G11890;Embryophyta;1;1;1;1
AT3G11890;Embryophyta;1;1;1;1
AT2G02360;Embryophyta;1;0;0;0
AT5G45030;Embryophyta;1;0;0;0
AT5G45030;Embryophyta;1;0;0;0
AT2G39920;Embryophyta;0;1;1;1
AT2G39920;Embryophyta;0;1;1;1
AT2G39920;Embryophyta;0;1;1;1
AT5G18030;Embryophyta;1;0;0;0
AT1G26650;Embryophyta;1;1;1;1
AT2G02230;Embryophyta;1;0;0;0
AT1G32860;Embryophyta;1;1;1;1
AT5G45630;Embryophyta;1;1;1;1
AT3G20070;Embryophyta;1;1;1;1
AT3G20070;Embryophyta;1;1;1;1
AT2G46140;Embryophyta;1;1;1;1
AT3G27930;Embryophyta;1;1;1;1
AT3G27930;Embryophyta;1;1;1;1
AT4G24175;Embryophyta;1;1;1;1
AT2G44500;Embryophyta;1;1;1;1
AT5G40240;Embryophyta;1;1;1;1
AT5G40240;Embryophyta;1;1;1;1
AT1G52150;Embryophyta;1;1;1;1
AT1G52150;Embryophyta;1;1;1;1
AT1G52150;Embryophyta;1;1;1;1
AT1G68220;Embryophyta;1;1;1;1
AT4G01550;Embryophyta;1;1;0;1
AT5G53210;Embryophyta;1;1;1;1
AT1G29050;Embryophyta;1;1;1;1
AT1G63260;Embryophyta;1;1;1;1
AT1G63260;Embryophyta;1;1;1;1
AT1G63260;Embryophyta;1;1;1;1
AT3G47380;Embryophyta;1;1;1;1
AT4G28990;Embryophyta;1;1;1;1
AT4G28990;Embryophyta;1;1;1;1
AT3G05680;Embryophyta;1;1;1;1
AT3G05680;Embryophyta;1;1;1;1
AT3G45900;Embryophyta;1;0;0;0
AT3G56410;Embryophyta;1;1;1;1
AT3G56410;Embryophyta;1;1;1;1
AT4G23530;Embryophyta;1;0;1;1
AT2G41240;Embryophyta;1;1;0;0
AT2G41240;Embryophyta;1;1;0;0
AT3G50890;Embryophyta;1;1;1;1
AT3G54260;Embryophyta;1;1;0;0
AT2G27080;Embryophyta;1;1;1;1
AT2G27080;Embryophyta;1;1;1;1
AT5G11610;Embryophyta;1;1;1;1
AT4G21930;Embryophyta;1;0;0;0
AT4G38120;Embryophyta;1;1;1;1
AT1G71430;Embryophyta;1;0;0;0
AT1G17665;Embryophyta;1;1;1;1
AT1G45170;Embryophyta;1;1;1;1
AT1G45170;Embryophyta;1;1;1;1
AT5G26910;Embryophyta;1;1;1;1
AT5G26910;Embryophyta;1;1;1;1
AT1G72940;Embryophyta;1;0;0;1
AT2G33510;Embryophyta;1;1;1;1
AT2G33510;Embryophyta;1;1;1;1
AT3G46110;Embryophyta;1;0;0;0
AT3G46110;Embryophyta;1;0;0;0
AT1G01010;Embryophyta;1;1;1;1
AT2G39580;Embryophyta;0;1;1;1
AT2G45380;Embryophyta;1;1;1;1
AT2G45380;Embryophyta;1;1;1;1
AT5G15260;Embryophyta;1;1;1;1
AT1G54850;Embryophyta;1;1;1;0
AT1G52890;Embryophyta;1;1;1;1
AT1G70180;Embryophyta;1;1;0;0
AT2G40150;Embryophyta;0;0;0;1
AT3G49890;Embryophyta;1;1;1;1
AT3G52170;Embryophyta;0;0;1;1
AT3G52170;Embryophyta;0;0;1;1
AT5G20610;Embryophyta;1;0;0;0
AT2G17780;Embryophyta;1;1;1;1
AT2G17780;Embryophyta;1;1;1;1
AT2G17780;Embryophyta;1;1;1;1
AT2G17780;Embryophyta;1;1;1;1
AT3G44350;Embryophyta;1;1;0;0
AT3G44350;Embryophyta;1;1;0;0
AT3G21400;Embryophyta;1;0;0;0
AT4G34750;Embryophyta;1;1;1;1
AT4G34750;Embryophyta;1;1;1;1
AT5G24980;Embryophyta;0;1;1;1
AT4G23330;Embryophyta;1;1;1;1
AT4G23330;Embryophyta;1;1;1;1
AT1G49890;Embryophyta;1;1;1;1
AT3G15390;Embryophyta;1;1;1;1
AT3G15390;Embryophyta;1;1;1;1
AT3G22990;Embryophyta;1;1;1;1
AT5G23405;Embryophyta;1;1;1;0
AT5G23405;Embryophyta;1;1;1;0
AT5G15740;Embryophyta;1;1;1;1
AT4G29790;Embryophyta;1;1;0;1
AT3G53490;Embryophyta;1;1;1;1
AT5G65180;Embryophyta;1;1;1;1
AT2G37035;Embryophyta;1;1;1;1
AT1G08710;Embryophyta;1;1;1;0
AT1G08710;Embryophyta;1;1;1;0
AT2G35155;Embryophyta;1;1;1;1
AT5G15440;Embryophyta;1;1;1;1
AT5G38940;Embryophyta;1;0;0;1
AT1G69260;Embryophyta;1;1;1;1
AT3G07340;Embryophyta;1;1;1;1
AT5G42780;Embryophyta;1;1;1;1
AT1G68920;Embryophyta;1;0;0;1
AT1G68920;Embryophyta;1;0;0;1
AT1G68920;Embryophyta;1;0;0;1
AT4G36440;Embryophyta;1;1;1;1
AT5G07970;Embryophyta;1;1;1;1
AT5G57060;Embryophyta;1;1;1;1
AT5G57060;Embryophyta;1;1;1;1
AT2G43000;Embryophyta;1;1;1;1
AT2G44240;Embryophyta;1;0;0;1
AT1G12060;Embryophyta;1;0;0;0
AT2G46810;Embryophyta;1;1;1;1
AT1G61900;Embryophyta;1;1;0;0
AT1G61900;Embryophyta;1;1;0;0
AT1G61900;Embryophyta;1;1;0;0
AT3G21465;Embryophyta;1;1;1;1
AT3G21465;Embryophyta;1;1;1;1
AT1G48330;Embryophyta;1;0;1;0
AT4G28590;Embryophyta;1;1;1;0
AT3G02840;Embryophyta;1;1;1;1
AT5G59830;Embryophyta;1;1;1;1
AT5G59830;Embryophyta;1;1;1;1
AT4G37650;Embryophyta;1;1;1;1
AT1G04555;Embryophyta;1;1;1;1
AT1G16510;Embryophyta;1;1;1;1
AT5G38380;Embryophyta;1;1;1;1
AT5G47660;Embryophyta;1;1;0;0
AT3G47680;Embryophyta;1;0;0;0
AT5G26990;Embryophyta;1;1;1;1
AT2G17550;Embryophyta;1;1;1;1
AT2G17550;Embryophyta;1;1;1;1
AT3G53400;Embryophyta;1;1;1;1
AT5G64010;Embryophyta;1;1;1;1
AT3G03820;Embryophyta;1;0;0;0
AT1G36990;Embryophyta;1;1;1;1
AT1G25580;Embryophyta;1;1;0;0
AT2G02170;Embryophyta;1;1;1;1
AT2G02170;Embryophyta;1;1;1;1
AT5G40980;Embryophyta;1;0;1;1
AT1G74450;Embryophyta;1;0;0;0
AT1G15215;Embryophyta;0;1;0;1
AT1G15215;Embryophyta;0;1;0;1
AT1G15215;Embryophyta;0;1;0;1
AT1G67590;Embryophyta;1;1;1;1
AT1G67590;Embryophyta;1;1;1;1
AT1G34245;Embryophyta;1;0;0;0
AT2G28150;Embryophyta;1;1;1;1
AT5G23750;Embryophyta;1;1;1;1
AT5G23750;Embryophyta;1;1;1;1
AT3G49880;Embryophyta;1;0;1;1
AT5G53200;Embryophyta;1;1;1;1
AT5G23390;Embryophyta;1;1;1;1
AT1G01500;Embryophyta;1;0;0;0
AT3G58630;Embryophyta;1;1;1;1
AT5G53020;Embryophyta;1;1;1;1
AT4G29660;Embryophyta;1;0;0;0
AT5G38150;Embryophyta;1;1;1;1
AT1G70550;Embryophyta;1;1;0;0
AT1G70550;Embryophyta;1;1;0;0
AT1G68580;Embryophyta;1;1;1;1
AT4G02540;Embryophyta;1;1;1;1
AT4G02540;Embryophyta;1;1;1;1
AT5G56530;Embryophyta;1;1;1;0
AT5G56530;Embryophyta;1;1;1;0
AT5G62280;Embryophyta;1;1;1;1
AT5G38880;Embryophyta;1;1;1;1
AT1G22060;Embryophyta;1;1;1;1
AT2G22840;Embryophyta;0;0;0;0
AT3G12830;Embryophyta;1;1;1;1
AT5G06560;Embryophyta;1;1;1;1
AT1G65295;Embryophyta;1;1;1;1
AT5G01970;Embryophyta;1;0;0;0
AT3G54100;Embryophyta;1;1;0;1
AT1G07620;Embryophyta;1;0;0;0
AT5G23100;Embryophyta;1;1;1;1
AT2G27770;Embryophyta;1;0;0;0
AT1G52880;Embryophyta;1;1;0;1
AT1G74160;Embryophyta;1;0;0;1
AT1G52855;Embryophyta;1;1;1;1
AT4G23895;Embryophyta;0;0;1;1
AT4G23895;Embryophyta;0;0;1;1
AT2G20142;Embryophyta;1;0;1;1
AT1G14630;Embryophyta;1;1;1;1
AT1G35510;Embryophyta;1;1;1;1
AT3G02550;Embryophyta;1;1;1;1
AT4G37740;Embryophyta;1;1;1;1
AT4G02425;Embryophyta;1;1;1;1
AT1G20890;Embryophyta;1;1;0;0
AT1G08800;Embryophyta;1;1;1;1
AT1G08800;Embryophyta;1;1;1;1
AT4G15820;Embryophyta;1;1;1;1
AT4G36710;Embryophyta;1;1;1;1
AT5G18260;Embryophyta;1;0;1;0
AT3G02555;Embryophyta;1;1;1;1
AT1G65620;Embryophyta;1;1;1;1
AT1G65620;Embryophyta;1;1;1;1
AT1G65620;Embryophyta;1;1;1;1
AT1G65620;Embryophyta;1;1;1;1
AT5G46170;Embryophyta;1;1;1;1
AT3G27027;Embryophyta;0;0;0;0
AT5G67460;Embryophyta;1;1;1;1
AT4G31410;Embryophyta;1;1;1;1
AT4G31410;Embryophyta;1;1;1;1
AT5G25160;Embryophyta;1;1;1;1
AT3G60980;Embryophyta;1;0;0;0
AT3G24740;Embryophyta;1;0;0;0
AT3G24740;Embryophyta;1;0;0;0
AT3G27200;Embryophyta;1;1;1;1
AT4G08330;Embryophyta;1;1;1;1
AT4G08330;Embryophyta;1;1;1;1
AT1G32870;Embryophyta;1;1;1;1
AT1G32870;Embryophyta;1;1;1;1
AT3G49645;Embryophyta;1;1;1;1
AT3G03460;Embryophyta;1;0;0;0
AT2G14680;Embryophyta;1;1;1;1
AT2G14680;Embryophyta;1;1;1;1
AT2G14680;Embryophyta;1;1;1;1
AT1G22160;Embryophyta;0;1;1;1
AT2G41945;Embryophyta;1;0;1;0
AT2G41945;Embryophyta;1;0;1;0
AT2G41945;Embryophyta;1;0;1;0
AT2G01918;Embryophyta;1;1;0;0
AT1G21090;Embryophyta;1;1;1;1
AT3G24860;Embryophyta;1;0;0;0
AT4G27435;Embryophyta;1;1;1;1
AT3G10980;Embryophyta;1;1;1;1
AT5G48720;Embryophyta;1;1;1;1
AT5G48720;Embryophyta;1;1;1;1
AT5G13470;Embryophyta;1;1;1;1
AT4G30180;Embryophyta;1;1;1;1
AT3G59670;Embryophyta;1;1;0;1
AT4G38910;Embryophyta;1;1;1;1
AT4G38910;Embryophyta;1;1;1;1
AT5G10710;Embryophyta;1;1;1;1
AT5G10710;Embryophyta;1;1;1;1
AT5G10710;Embryophyta;1;1;1;1
AT2G27660;Embryophyta;1;0;0;0
AT4G19140;Embryophyta;1;1;1;1
AT2G17660;Embryophyta;1;0;0;0
AT2G13690;Embryophyta;1;1;1;1
AT5G59460;Embryophyta;1;0;1;1
AT3G17310;Embryophyta;1;1;1;1
AT3G17310;Embryophyta;1;1;1;1
AT2G02148;Embryophyta;1;0;0;0
AT2G17705;Embryophyta;1;0;1;1
AT3G61100;Embryophyta;1;1;1;0
AT5G01870;Embryophyta;1;1;0;0
AT1G63850;Embryophyta;1;1;0;1
AT4G26660;Embryophyta;1;1;1;0
AT5G45710;Embryophyta;1;1;1;1
AT5G59790;Embryophyta;1;1;1;1
AT5G04460;Embryophyta;1;1;1;1
